URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://smart.who.int/immunizations-measles/CodeSystem/IMMZ.D1,0.1.0,draft,,IMMZ_D1,IMMZ.D1 CodeSystem for Data Elements,"CodeSystem for IMMZ.C Data Elements","ConceptMap/IMMZD1ConceptMap,ValueSet/IMMZ.D1.DE10"
http://smart.who.int/immunizations-measles/CodeSystem/IMMZ.D1.DE1,0.1.0,draft,,IMMZ_D1,IMMZ.D1.DE1 CodeSystem for Immunization status,"CodeSystem for IMMZ.D1.DE1 Immunization status","ValueSet/IMMZ.D1.DE1VS"
http://smart.who.int/immunizations-measles/CodeSystem/IMMZ.D1.DE5,0.1.0,draft,,IMMZ_D1,IMMZ.D1.DE5 CodeSystem for Reason Not Done,"CodeSystem for IMMZ.D1.DE5 Reason Not Done","ValueSet/IMMZ.D1.DE5VS"
http://smart.who.int/immunizations-measles/CodeSystem/IMMZ.D4,0.1.0,draft,,IMMZ_D4,IMMZ.D4 CodeSystem for Check Contraindications Data Elements,"CodeSystem for IMMZ.D4 Check Contraindications Data Elements","ValueSet/IMMZ.D4.DE161,ConceptMap/IMMZD4ConceptMap"
http://smart.who.int/immunizations-measles/CodeSystem/VaccineProducts,0.1.0,draft,,VaccineProducts,Vaccine Product codes CodeSet,"Vaccine Product codes, containing the different available products.","ValueSet/VSMeaslesVaccineProducts"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/Immunocompromised-values,ValueSet/performer-role,ValueSet/AllVaccineTypes,ValueSet/immunization-reason,ValueSet/immunization-target-disease,ConceptMap/IMMZD1ConceptMap,ConceptMap/IMMZD4ConceptMap,ValueSet/Birthweight-values,ValueSet/Negativetestresult-values,ValueSet/condition-code,ValueSet/medication-form-codes,ValueSet/medication-codes,ValueSet/ARVDrugs-values,ValueSet/immunization-status-reason,ValueSet/PositiveTestResult-values,ValueSet/HIVstatus-values,ValueSet/IMMZ.Z.DE9,ValueSet/pregnancystatus-values,ConceptMap/IMMZCConceptMap,ValueSet/VaccineTypes"
http://terminology.hl7.org/CodeSystem/immunization-funding-source,1.0.0,draft,"2.16.840.1.113883.4.642.1.1100",ImmunizationFundingSource,Immunization Funding Source,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the source of the vaccine administered. This value set is provided as a suggestive example.","ValueSet/immunization-funding-source"
http://terminology.hl7.org/CodeSystem/immunization-origin,1.0.0,draft,"2.16.840.1.113883.4.642.1.1101",ImmunizationOriginCodes,Immunization Origin Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the source of the data when the report of the immunization event is not based on information from the person, entity or organization who administered the vaccine. This value set is provided as a suggestive example.","ValueSet/immunization-origin"
http://terminology.hl7.org/CodeSystem/immunization-program-eligibility,1.0.0,draft,"2.16.840.1.113883.4.642.1.1099",ImmunizationProgramEligibility,Immunization Program Eligibility,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the patient's eligibility for a vaccination program. This value set is provided as a suggestive example.","ValueSet/immunization-program-eligibility"
http://terminology.hl7.org/CodeSystem/immunization-subpotent-reason,1.0.0,draft,"2.16.840.1.113883.4.642.1.1098",ImmunizationSubpotentReason,Immunization Subpotent Reason,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose is considered to be subpotent. This value set is provided as a suggestive example.","ValueSet/immunization-subpotent-reason"
http://terminology.hl7.org/CodeSystem/medicationrequest-category,1.0.0,draft,"2.16.840.1.113883.4.642.1.1323",MedicationRequestCategoryCodes,MedicationRequest Category Codes,"MedicationRequest Category Codes","ValueSet/medicationrequest-category"
http://terminology.hl7.org/CodeSystem/medicationrequest-course-of-therapy,1.0.0,draft,"2.16.840.1.113883.4.642.1.1327",MedicationRequestCourseOfTherapyCodes,MedicationRequest Course of Therapy Codes,"MedicationRequest Course of Therapy Codes","ValueSet/medicationrequest-course-of-therapy"
http://terminology.hl7.org/CodeSystem/medicationrequest-status-reason,1.0.0,draft,"2.16.840.1.113883.4.642.1.1325",MedicationRequestStatusReasonCodes,MedicationRequest Status Reason Codes,"MedicationRequest Status Reason Codes","ValueSet/medicationrequest-status-reason"
http://terminology.hl7.org/CodeSystem/v2-0443,2.3.0,active,"2.16.840.1.113883.18.283",ProviderRole,providerRole,"Code system of concepts specifying the functional involvement with the activity being transmitted (e.g., Case Manager, Evaluator, Transcriber, Nurse Care Practitioner, Midwife, Physician Assistant, etc.).  Used in HL7 Version 2.x messaging in the ROL segment.","ValueSet/immunization-function"
http://terminology.hl7.org/CodeSystem/v3-ActReason,3.0.0,active,"2.16.840.1.113883.5.8",ActReason,ActReason,"A set of codes specifying the motivation, cause, or rationale of an Act, when such rationale is not reasonably represented as an ActRelationship of type ""has reason"" linking to another Act.    *Examples:* Example reasons that might qualify for being coded in this field might be: ""routine requirement"", ""infectious disease reporting requirement"", ""on patient request"", ""required by law"".","ValueSet/immunization-status-reason,ValueSet/v3-SubstanceAdminSubstitutionReason"
http://terminology.hl7.org/CodeSystem/v3-ActSite,3.0.0,active,"2.16.840.1.113883.5.1052",ActSite,ActSite,"An anatomical location on an organism which can be the focus of an act.","ValueSet/immunization-site"
http://terminology.hl7.org/CodeSystem/v3-RouteOfAdministration,3.0.0,active,"2.16.840.1.113883.5.112",RouteOfAdministration,RouteOfAdministration,"The path the administered medication takes to get into the body or into contact with the body.","ValueSet/immunization-route"
http://terminology.hl7.org/CodeSystem/v3-substanceAdminSubstitution,3.0.0,active,"2.16.840.1.113883.5.1070",SubstanceAdminSubstitution,Substance Admin Substitution,"Identifies what sort of change is permitted or has occurred between the therapy that was ordered and the therapy that was/will be provided.","ValueSet/v3-ActSubstanceAdminSubstitutionCode"
urn:ietf:bcp:47,2.0.1,active,"2.16.840.1.113883.6.121",Ietf3066,Tags for the Identification of Languages,"Older value from OID registry.  Superceded; see recommendations in BCP-47.","ValueSet/languages"
urn:iso:std:iso:3166,1.0.1,active,"1.0.3166.1",ISO3166Part1,ISO 3166-1 Codes for the representation of names of countries and their subdivisions — Part 1: Country code,"ISO 3166-1 establishes codes that represent the current names of countries, dependencies, and other areas of particular geopolitical interest, on the basis of country names obtained from the United Nations.","ValueSet/sgcountry"
