ImmunizationsMeasles
=========================================

Generic: line 0, col 0, Error - Unable to find ImplementationGuide.definition.resource.name for the resource StructureMap/IMMZCLMToPatient.  Name is mandatory if it cannot be inferred from the resource to allow proper population of the artifact list. (REQUIRED)
Generic: line 0, col 0, Error - Unable to find ImplementationGuide.definition.resource.name for the resource StructureMap/IMMZCQRToLM.  Name is mandatory if it cannot be inferred from the resource to allow proper population of the artifact list. (REQUIRED)
Generic: line 0, col 0, Error - Unable to find ImplementationGuide.definition.resource.name for the resource StructureMap/IMMZCQRToPatient.  Name is mandatory if it cannot be inferred from the resource to allow proper population of the artifact list. (REQUIRED)
Generic: line 0, col 0, Error - Unable to find ImplementationGuide.definition.resource.name for the resource StructureMap/IMMZD1LMToResources.  Name is mandatory if it cannot be inferred from the resource to allow proper population of the artifact list. (REQUIRED)
Generic: line 0, col 0, Error - Unable to find ImplementationGuide.definition.resource.name for the resource StructureMap/IMMZD1QRToLM.  Name is mandatory if it cannot be inferred from the resource to allow proper population of the artifact list. (REQUIRED)
Generic: line 0, col 0, Error - Unable to find ImplementationGuide.definition.resource.name for the resource StructureMap/IMMZD1QRToResources.  Name is mandatory if it cannot be inferred from the resource to allow proper population of the artifact list. (REQUIRED)
Generic: line 0, col 0, Error - Unable to find ImplementationGuide.definition.resource.name for the resource StructureMap/IMMZD4LMToResources.  Name is mandatory if it cannot be inferred from the resource to allow proper population of the artifact list. (REQUIRED)
Generic: line 0, col 0, Error - Unable to find ImplementationGuide.definition.resource.name for the resource StructureMap/IMMZD4QRToLM.  Name is mandatory if it cannot be inferred from the resource to allow proper population of the artifact list. (REQUIRED)
Generic: line 0, col 0, Error - Unable to find ImplementationGuide.definition.resource.name for the resource StructureMap/IMMZD4QRToResources.  Name is mandatory if it cannot be inferred from the resource to allow proper population of the artifact list. (REQUIRED)
Generic: line 0, col 0, Error - unexpected non-end of element null::div  at line 340 column 425 (STRUCTURE)
Generic: line 0, col 0, Error - unexpected non-end of element null::div  at line 340 column 416 (STRUCTURE)
Generic: line 0, col 0, Error - unexpected non-end of element null::div  at line 340 column 412 (STRUCTURE)
Generic: line 0, col 0, Error - unexpected non-end of element null::div  at line 340 column 409 (STRUCTURE)
Generic: line 0, col 0, Warning - The HTML fragment 'ip-statements.xhtml' is not included anywhere in the produced implementation guide (NOTFOUND)
/github/workspace/fsh-generated/resources/ActorDefinition-HealthWorker.json: line 0, col 0, Info - This resource could usefully have an OID assigned (OIDs are easy to assign - see https://build.fhir.org/ig/FHIR/fhir-tools-ig/CodeSystem-ig-parameters.html#ig-parameters-auto-oid-root) (BUSINESSRULE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToAdministrativeGender.json: line 1, col 4137, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToAdministrativeGender.json: line 1, col 4359, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToAdministrativeGender.json: line 1, col 4582, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToAdministrativeGender.json: line 1, col 4793, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToAdministrativeGender.json: line 1, col 5158, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToAdministrativeGender.json: line 1, col 5380, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToAdministrativeGender.json: line 1, col 5603, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToAdministrativeGender.json: line 1, col 5884, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 9318, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 9540, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 9762, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 9984, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 10346, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 10568, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 10790, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 11012, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 11436, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 11658, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 11882, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 12236, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 12458, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 12682, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 13045, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 13266, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 13491, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 13714, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 13939, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 14302, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 14523, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 14748, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 14971, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 15196, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 9988, Warning - Target Code System http://id.who.int/icd/release/11/mms doesn't have all content (content = fragment), so the target codes cannot be checked (NOTFOUND)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 11016, Warning - Source Code System http://id.who.int/icd/release/11/mms doesn't have all content (content = fragment), so the source codes cannot be checked (NOTFOUND)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 11886, Warning - Target Code System http://id.who.int/icd/release/11/mms doesn't have all content (content = fragment), so the target codes cannot be checked (NOTFOUND)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 12686, Warning - Source Code System http://id.who.int/icd/release/11/mms doesn't have all content (content = fragment), so the source codes cannot be checked (NOTFOUND)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 13943, Warning - Target Code System http://id.who.int/icd/release/11/mms doesn't have all content (content = fragment), so the target codes cannot be checked (NOTFOUND)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToICD11.json: line 1, col 15200, Warning - Source Code System http://id.who.int/icd/release/11/mms doesn't have all content (content = fragment), so the source codes cannot be checked (NOTFOUND)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 9662, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 9883, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 10104, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 10327, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 10551, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 10765, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 10989, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 11273, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 11618, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 11843, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 12066, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 12291, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 12516, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 12741, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 13086, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
/github/workspace/fsh-generated/resources/ConceptMap-IMMZConceptsToLOINC.json: line 1, col 13311, Warning - The modifier extension http://hl7.org/fhir/1.0/StructureDefinition/extension-ConceptMap.element.target.equivalence from FHIR version 1.0 is not allowed to be used at this point (allowed = e:ConceptMap.element.target; this element is [[BackboneElement, ConceptMap.group.element.target]; this is a warning since contexts may be renamed between FHIR versions) (STRUCTURE)
