"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"IMMZCRegisterClient","IMMZCRegisterClient.caregiver.modifierExtension","IMMZCRegisterClient.caregiver.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"IMMZCRegisterClient","IMMZCRegisterClient.caregiver.name","IMMZCRegisterClient.caregiver.name","","","",1,1,"","","","string {[]} {[]}
","Caregiver's full name","The full name of the client's caregiver","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-C#DE15
",,,,"IMMZCRegisterClient.caregiver.name",1,1,"","IMMZ-C-name-1:Only letters and special characters (period, dash) allowed. {$this.matches('[A-Za-z-.]*')}
"
"IMMZCRegisterClient","IMMZCRegisterClient.caregiver.firstName","IMMZCRegisterClient.caregiver.firstName","","","",0,1,"","","","string {[]} {[]}
","Caregiver's first name","First or given name of the client's caregiver","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-C#DE16
",,,,"IMMZCRegisterClient.caregiver.firstName",0,1,"","IMMZ-C-name-1:Only letters and special characters (period, dash) allowed. {$this.matches('[A-Za-z-.]*')}
"
"IMMZCRegisterClient","IMMZCRegisterClient.caregiver.familyName","IMMZCRegisterClient.caregiver.familyName","","","",0,1,"","","","string {[]} {[]}
","Caregiver's family name","Family name or last name of the client's caregiver","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-C#DE17
",,,,"IMMZCRegisterClient.caregiver.familyName",0,1,"","IMMZ-C-name-1:Only letters and special characters (period, dash) allowed. {$this.matches('[A-Za-z-.]*')}
"
"IMMZCRegisterClient","IMMZCRegisterClient.phone","IMMZCRegisterClient.phone","","","",1,1,"","","","string {[]} {[]}
","Contact phone number","Client's phone number","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-C#DE18
",,,,"IMMZCRegisterClient.phone",1,1,"",""
"IMMZCRegisterClient","IMMZCRegisterClient.administrativeArea","IMMZCRegisterClient.administrativeArea","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Administrative area","The name of the city/municipality/town/village of where the client lives","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-C#DE19
",,,,"IMMZCRegisterClient.administrativeArea",0,1,"",""
"IMMZCRegisterClient","IMMZCRegisterClient.healthWorker","IMMZCRegisterClient.healthWorker","","","",1,1,"","","","boolean {[]} {[]}
","Active health worker","Is the client an active and participating health worker. This data element is used mainly for reporting and indicators purposes.","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-C#DE20
",,,,"IMMZCRegisterClient.healthWorker",1,1,"",""
"IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles","","","",0,*,"","","","null {[]} {[]}
","IMMZ-D1 Capture Client History for Measles","Data elements for the IMMZ-D1 Capture Client History Data Dictionary for Measles.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles.dose0","IMMZD1clienthistorymeasles.dose0","","","",0,1,"","","","boolean {[]} {[]}
","Dose 0 administered","Indicates if the client has received a birth dose and/or supplementary dose","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-D1#DE80
",,,,"IMMZD1clienthistorymeasles.dose0",0,1,"",""
"IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles.completedPrimarySeries","IMMZD1clienthistorymeasles.completedPrimarySeries","","","",0,1,"","","","boolean {[]} {[]}
","Completed the primary vaccination series","Indicates if the client has completed the primary vaccination series of a product/antigen. If the client has not yet completed their primary series, it means they may be expected to receive more doses to complete their vaccination regimen for the respective product/antigen.","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-D1#DE8
",,,,"IMMZD1clienthistorymeasles.completedPrimarySeries",0,1,"",""
"IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles.dateSeriesCompleted","IMMZD1clienthistorymeasles.dateSeriesCompleted","","","",1,1,"","","","date {[]} {[]}
","Date when primary vaccination series was completed","The date when the client completed the primary vaccination series (per product/antigen)","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-D1#DE81
",,,,"IMMZD1clienthistorymeasles.dateSeriesCompleted",1,1,"",""
"IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles.pregnant","IMMZD1clienthistorymeasles.pregnant","","","",0,1,"","","","boolean {[]} {[]}
","Currently pregnant","The client is currently pregnant","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-D1#DE9
",,,,"IMMZD1clienthistorymeasles.pregnant",0,1,"",""
"IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles.breastfeeding","IMMZD1clienthistorymeasles.breastfeeding","","","",0,1,"","","","boolean {[]} {[]}
","Breastfeeding","The client is currently breastfeeding","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-D1#DE82
",,,,"IMMZD1clienthistorymeasles.breastfeeding",0,1,"",""
"IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles.hivStatus","IMMZD1clienthistorymeasles.hivStatus","","","",0,1,"","","","Coding {[]} {[]}
","HIV status","The current human immunodeficiency virus (HIV) status of the client","","","","","","","","","",,"required","","http://smart.who.int/ig/smart-immunizations-measles/ValueSet/IMMZ-D1.DE10","http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-D1#DE10
",,,,"IMMZD1clienthistorymeasles.hivStatus",0,1,"",""
"IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles.pretermBirth","IMMZD1clienthistorymeasles.pretermBirth","","","",0,1,"","","","boolean {[]} {[]}
","Preterm birth","The infant was preterm, the mother gave birth to the infant when gestational age was less than 37 weeks","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-D1#DE15
",,,,"IMMZD1clienthistorymeasles.pretermBirth",0,1,"",""
"IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles.immunocompromised","IMMZD1clienthistorymeasles.immunocompromised","","","",0,1,"","","","boolean {[]} {[]}
","Immunocompromised","The client is known to be immunocompromised or immunosuppressed. This means the client has a weakened immune system and having a reduced ability to fight infections and other diseases","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-D1#DE16
",,,,"IMMZD1clienthistorymeasles.immunocompromised",0,1,"",""
"IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles.onART","IMMZD1clienthistorymeasles.onART","","","",0,1,"","","","boolean {[]} {[]}
","Currently on ART","The client is currently receiving antiretroviral therapy (ART)","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-D1#DE17
",,,,"IMMZD1clienthistorymeasles.onART",0,1,"",""
"IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles.hivExposedInfant","IMMZD1clienthistorymeasles.hivExposedInfant","","","",1,1,"","","","boolean {[]} {[]}
","HIV-exposed infant","The infant is known to be exposed to HIV (i.e. born to an HIV-infected woman)","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-D1#DE90
",,,,"IMMZD1clienthistorymeasles.hivExposedInfant",1,1,"",""
"IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles.immuneReconstitutionAchieved","IMMZD1clienthistorymeasles.immuneReconstitutionAchieved","","","",1,1,"","","","boolean {[]} {[]}
","Immune reconstitution was achieved","The client is known to have achieved immune reconstitution","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-D1#DE46
",,,,"IMMZD1clienthistorymeasles.immuneReconstitutionAchieved",1,1,"",""
"IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles.severelyImmunosuppressed","IMMZD1clienthistorymeasles.severelyImmunosuppressed","","","",1,1,"","","","boolean {[]} {[]}
","Severely immunosuppressed","The client is known to be severely immunocompromised or immunosuppressed","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-D1#DE92
",,,,"IMMZD1clienthistorymeasles.severelyImmunosuppressed",1,1,"",""
"IMMZD1clienthistorymeasles","IMMZD1clienthistorymeasles.artStartDate","IMMZD1clienthistorymeasles.artStartDate","","","",1,1,"","","","date {[]} {[]}
","ART start date","The date on which the client started or restarted antiretroviral therapy (ART)","","","","","","","","","",,,,,"http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ-D1#DE49
",,,,"IMMZD1clienthistorymeasles.artStartDate",1,1,"",""
"IMMZD4CheckContraindications","IMMZD4CheckContraindications","IMMZD4CheckContraindications","","","",0,*,"","","","null {[]} {[]}
","IMMZ.D4 Check Contraindications for Measles","Data elements for the IMMZ.D4 Check Contraindications Data Dictionary for Measles.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"IMMZD4CheckContraindications","IMMZD4CheckContraindications.patient","IMMZD4CheckContraindications.patient","","","",1,1,"","","","Reference {[]} {[]}
","Patient","The patient who is being checked for contraindications.","","","","","","","","","",,,,,"",,,,"IMMZD4CheckContraindications.patient",1,1,"",""
"IMMZD4CheckContraindications","IMMZD4CheckContraindications.contraindications","IMMZD4CheckContraindications.contraindications","","","",0,*,"","","","Coding {[]} {[]}
","Potential contraindications","Specific situations or medical conditions in which it is advised or recommended to avoid or delay administering a particular vaccine.","","","","","","","","","",,"required","","http://smart.who.int/ig/smart-immunizations-measles/ValueSet/IMMZ.D4.DE161","http://smart.who.int/ig/smart-immunizations-measles/CodeSystem/IMMZ.D4#DE161
",,,,"IMMZD4CheckContraindications.contraindications",0,*,"",""
"SGImmunization","Immunization","Immunization","","","",0,*,"","","","null {[]} {[]}
","Immunization event information","Describes the event of a patient being administered a vaccine or a record of an immunization as reported by a patient, a clinician or another party.","","","","","","","","","",,,,,"",,,,"Immunization",0,*,"","dom-2:If the resource is contained in another resource, it SHALL NOT contain nested Resources {contained.contained.empty()}
dom-3:If the resource is contained in another resource, it SHALL be referred to from elsewhere in the resource or SHALL refer to the containing resource {contained.where((('#'+id in (%resource.descendants().reference | %resource.descendants().as(canonical) | %resource.descendants().as(uri) | %resource.descendants().as(url))) or descendants().where(reference = '#').exists() or descendants().where(as(canonical) = '#').exists() or descendants().where(as(canonical) = '#').exists()).not()).trace('unmatched', id).empty()}dom-4:If a resource is contained in another resource, it SHALL NOT have a meta.versionId or a meta.lastUpdated {contained.meta.versionId.empty() and contained.meta.lastUpdated.empty()}dom-5:If a resource is contained in another resource, it SHALL NOT have a security label {contained.meta.security.empty()}dom-6:A resource should have narrative for robust management {text.`div`.exists()}"
"SGImmunization","Immunization.id","Immunization.id","","","",0,1,"","","Y","id {[]} {[]}
","Logical id of this artifact","The logical id of the resource, as used in the URL for the resource. Once assigned, this value never changes.","The only time that a resource does not have an id is when it is being submitted to the server using a create operation.","","","","","","","","",,,,,"",,,,"Resource.id",0,1,"",""
"SGImmunization","Immunization.meta","Immunization.meta","","","",0,1,"","","Y","Meta {[]} {[]}
","Metadata about the resource","The metadata about the resource. This is content that is maintained by the infrastructure. Changes to the content might not always be associated with version changes to the resource.","","","","","","","","","",,,,,"",,,,"Resource.meta",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.implicitRules","Immunization.implicitRules","","","",0,1,"","Y","Y","uri {[]} {[]}
","A set of rules under which this content was created","A reference to a set of rules that were followed when the resource was constructed, and which must be understood when processing the content. Often, this is a reference to an implementation guide that defines the special rules along with other profiles etc.","Asserting this rule set restricts the content to be only understood by a limited set of trading partners. This inherently limits the usefulness of the data in the long term. However, the existing health eco-system is highly fractured, and not yet ready to define, collect, and exchange data in a generally computable sense. Wherever possible, implementers and/or specification writers should avoid using this element. Often, when used, the URL is a reference to an implementation guide that defines these special rules as part of it's narrative along with other profiles, value sets, etc.","","","","","","","","",,,,,"",,,,"Resource.implicitRules",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.language","Immunization.language","","","",0,1,"","","","code {[]} {[]}
","Language of the resource content","The base language in which the resource is written.","Language is provided to support indexing and accessibility (typically, services such as text to speech use the language tag). The html language tag in the narrative applies  to the narrative. The language tag on the resource may be used to specify the language of other presentations generated from the data in the resource. Not all the content has to be in the base language. The Resource.language should not be assumed to apply to the narrative automatically. If a language is specified, it should it also be specified on the div element in the html (see rules in HTML5 for information about the relationship between xml:lang and the html lang attribute).","","","","","","","","",,"preferred","A human language.","http://hl7.org/fhir/ValueSet/languages","",,,,"Resource.language",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.text","Immunization.text","","narrative
htmlxhtmldisplay","",0,1,"","","","Narrative {[]} {[]}
","Text summary of the resource, for human interpretation","A human-readable narrative that contains a summary of the resource and can be used to represent the content of the resource to a human. The narrative need not encode all the structured data, but is required to contain sufficient detail to make it ""clinically safe"" for a human to just read the narrative. Resource definitions may define what content should be represented in the narrative to ensure clinical safety.","Contained resources do not have narrative. Resources that are not contained SHOULD have a narrative. In some cases, a resource may only have text with little or no additional discrete data (as long as all minOccurs=1 elements are satisfied).  This may be necessary for data from legacy systems where information is captured as a ""text blob"" or where text is additionally entered raw or narrated and encoded information is added later.","","","","","","","","",,,,,"",,,,"DomainResource.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.contained","Immunization.contained","","inline resources
anonymous resourcescontained resources","",0,*,"","","","Resource {[]} {[]}
","Contained, inline Resources","These resources do not have an independent existence apart from the resource that contains them - they cannot be identified independently, and nor can they have their own independent transaction scope.","This should never be done when the content can be identified properly, as once identification is lost, it is extremely difficult (and context dependent) to restore it again. Contained resources may have profiles and tags In their meta elements, but SHALL NOT have security labels.","","","","","","","","",,,,,"",,,,"DomainResource.contained",0,*,"",""
"SGImmunization","Immunization.extension","Immunization.extension","","","",0,*,"","","","Extension {[]} {[]}
","Extension","An Extension","","","","","","","","","",,,,,"","value:url}
","",,"open","DomainResource.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SGImmunization","Immunization.extension:administeredProduct","Immunization.extension","administeredProduct","","",0,1,"","","","Extension {[CanonicalType[http://smart.who.int/ig/smart-immunizations-measles/StructureDefinition/sg-ext-administeredProduct]]} {[]}
","SGAdministeredProduct","The product administered","","","","","","","","","",,,,,"",,,,"DomainResource.extension",0,*,"ele-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SGImmunization","Immunization.modifierExtension","Immunization.modifierExtension","","extensions
user content","",0,*,"","Y","","Extension {[]} {[]}
","Extensions that cannot be ignored","May be used to represent additional information that is not part of the basic definition of the resource and that modifies the understanding of the element that contains it and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer is allowed to define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"DomainResource.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"SGImmunization","Immunization.identifier","Immunization.identifier","","","",0,*,"","","","Identifier {[]} {[]}
","Business identifier","A unique identifier assigned to this immunization record.","","","","","","","","","",,,,,"",,,,"Immunization.identifier",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.status","Immunization.status","","","",1,1,"","Y","Y","code {[]} {[]}
","completed | entered-in-error | not-done","Indicates the current status of the immunization event.","Will generally be set to show that the immunization has been completed or not done.  This element is labeled as a modifier because the status contains codes that mark the resource as not currently valid.","","","","","","","","",,"required","A set of codes indicating the current status of an Immunization.","http://hl7.org/fhir/ValueSet/immunization-status|4.0.1","",,,,"Immunization.status",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.statusReason","Immunization.statusReason","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Reason not done","Indicates the reason the immunization event was not performed.","This is generally only used for the status of ""not-done"". The reason for performing the immunization event is captured in reasonCode, not here.","","","","","","","","",,"example","The reason why a vaccine was not administered.","http://hl7.org/fhir/ValueSet/immunization-status-reason","",,,,"Immunization.statusReason",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.vaccineCode","Immunization.vaccineCode","","","",1,1,"","","Y","CodeableConcept {[]} {[]}
","Vaccine product administered","Vaccine that was administered or was to be administered.","","","","","","","","","",,"example","The code for vaccine product administered.","http://hl7.org/fhir/ValueSet/vaccine-code","",,,,"Immunization.vaccineCode",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.patient","Immunization.patient","","","",1,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Patient]]}
","Who was immunized","The patient who either received or did not receive the immunization.","","","","","","","","","",,,,,"",,,,"Immunization.patient",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.encounter","Immunization.encounter","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Encounter]]}
","Encounter immunization was part of","The visit or admission or other contact between patient and health care provider the immunization was performed as part of.","","","","","","","","","",,,,,"",,,,"Immunization.encounter",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.occurrence[x]","Immunization.occurrence[x]","","","",1,1,"","","Y","dateTime {[]} {[]}
string {[]} {[]}","Vaccine administration date","Date vaccine administered or was to be administered.","When immunizations are given a specific date and time should always be known.   When immunizations are patient reported, a specific date might not be known.  Although partial dates are allowed, an adult patient might not be able to recall the year a childhood immunization was given. An exact date is always preferable, but the use of the String data type is acceptable when an exact date is not known. A small number of vaccines (e.g. live oral typhoid vaccine) are given as a series of patient self-administered dose over a span of time. In cases like this, often, only the first dose (typically a provider supervised dose) is recorded with the occurrence indicating the date/time of the first dose.","","","","","","","","",,,,,"",,,,"Immunization.occurrence[x]",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.recorded","Immunization.recorded","","","",0,1,"","","","dateTime {[]} {[]}
","When the immunization was first captured in the subject's record","The date the occurrence of the immunization was first captured in the record - potentially significantly after the occurrence of the event.","","","","","","","","","",,,,,"",,,,"Immunization.recorded",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.primarySource","Immunization.primarySource","","","",0,1,"","","Y","boolean {[]} {[]}
","Indicates context the data was recorded in","An indication that the content of the record is based on information from the person who administered the vaccine. This reflects the context under which the data was originally recorded.","Reflects the “reliability” of the content.","","","","","","","","",,,,,"",,,,"Immunization.primarySource",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.reportOrigin","Immunization.reportOrigin","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Indicates the source of a secondarily reported record","The source of the data when the report of the immunization event is not based on information from the person who administered the vaccine.","Should not be populated if primarySource = True, not required even if primarySource = False.","","","","","","","","",,"example","The source of the data for a record which is not from a primary source.","http://hl7.org/fhir/ValueSet/immunization-origin","",,,,"Immunization.reportOrigin",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.location","Immunization.location","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Location]]}
","Where immunization occurred","The service delivery location where the vaccine administration occurred.","","","","","","","","","",,,,,"",,,,"Immunization.location",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"SGImmunization","Immunization.manufacturer","Immunization.manufacturer","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization]]}
","Vaccine manufacturer","Name of vaccine manufacturer.","","","","","","","","","",,,,,"",,,,"Immunization.manufacturer",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
